,ID,Market,Survey date,Customer Name,Month,Quarter,NPS,condicional
4078,5078,US,23/11/2021,Anne Hicks,11,4,9,Promotores
4079,5079,UK,07/11/2021,Christopher Walters,11,4,10,Promotores
4080,5080,US,30/04/2021,Laura Good,4,2,9,Promotores
4081,5081,US,11/05/2021,Melinda Sampson,5,2,0,Detratores
4082,5082,MEX,10/04/2021,Kelly Hopkins,4,2,0,Detratores
4083,5083,UK,07/12/2021,Amy Buchanan,12,4,8,Neutros
4084,5084,UK,28/06/2021,Samantha Patrick,6,2,10,Promotores
4085,5085,MEX,11/02/2021,Brandon Moore,2,1,0,Detratores
4086,5086,UK,18/03/2021,John Bentley,3,1,7,Neutros
4087,5087,MEX,23/10/2021,David Mcmahon,10,4,10,Promotores
4088,5088,US,12/05/2021,Sandra Perez,5,2,10,Promotores
4089,5089,MEX,28/05/2021,Susan Owens,5,2,8,Neutros
4090,5090,UK,28/03/2021,John Huffman,3,1,9,Promotores
4091,5091,US,22/05/2021,Joshua White,5,2,10,Promotores
4092,5092,MEX,19/07/2021,Edwin Wilson,7,3,10,Promotores
4093,5093,MEX,14/12/2021,Douglas Johnston,12,4,10,Promotores
4094,5094,MEX,01/12/2021,Craig Mitchell,12,4,10,Promotores
4095,5095,US,06/01/2021,Abigail Flores,1,1,5,Detratores
4096,5096,US,22/09/2021,Sandra Blake,9,3,8,Neutros
4097,5097,UK,10/07/2021,Mike Bryan,7,3,10,Promotores
4098,5098,US,31/08/2021,William Stark,8,3,8,Neutros
4099,5099,US,13/03/2021,William Jensen,3,1,10,Promotores
4100,5100,MEX,14/02/2021,Christopher Clark,2,1,8,Neutros
4101,5101,UK,15/08/2021,Brandi West,8,3,8,Neutros
4102,5102,UK,18/01/2021,Timothy Dyer,1,1,1,Detratores
4103,5103,MEX,11/02/2021,Jason Lyons,2,1,10,Promotores
4104,5104,MEX,17/10/2021,Mr. James Yoder Jr.,10,4,10,Promotores
4105,5105,MEX,11/02/2021,David Johnson,2,1,10,Promotores
4106,5106,UK,01/10/2021,Juan Maxwell,10,4,0,Detratores
4107,5107,US,04/10/2021,Scott Choi,10,4,5,Detratores
4108,5108,UK,09/06/2021,Renee Moore,6,2,3,Detratores
4109,5109,US,30/12/2021,Jeremy Anderson,12,4,10,Promotores
4110,5110,MEX,26/09/2021,David Sosa,9,3,10,Promotores
4111,5111,UK,28/08/2021,Alyssa Walter,8,3,8,Neutros
4112,5112,US,12/11/2021,Jamie Wilson,11,4,2,Detratores
4113,5113,UK,23/09/2021,Victoria Rodriguez,9,3,10,Promotores
4114,5114,MEX,22/02/2021,Russell Ingram,2,1,9,Promotores
4115,5115,UK,12/12/2021,Carol Moore,12,4,6,Detratores
4116,5116,MEX,17/09/2021,Vincent Williams,9,3,10,Promotores
4117,5117,UK,23/08/2021,Christopher Ryan,8,3,5,Detratores
4118,5118,UK,25/12/2021,Vincent Manning,12,4,6,Detratores
4119,5119,UK,07/10/2021,Tara Adams,10,4,10,Promotores
4120,5120,UK,16/10/2021,Julie Levine,10,4,6,Detratores
4121,5121,UK,19/11/2021,Billy King,11,4,10,Promotores
4122,5122,UK,06/08/2021,Tyler Hansen,8,3,9,Promotores
4123,5123,US,11/08/2021,Joseph Silva,8,3,6,Detratores
4124,5124,UK,19/05/2021,Melanie Macdonald,5,2,8,Neutros
4125,5125,US,06/07/2021,Heidi Henderson,7,3,9,Promotores
4126,5126,US,06/10/2021,Ashley Peterson,10,4,9,Promotores
4127,5127,UK,05/01/2021,Jeffrey Romero,1,1,1,Detratores
4128,5128,UK,12/01/2021,Denise Jefferson,1,1,10,Promotores
4129,5129,US,28/01/2021,Nathan Harris,1,1,7,Neutros
4130,5130,UK,04/10/2021,Daniel Skinner,10,4,10,Promotores
4131,5131,US,07/01/2021,Amanda Alvarez,1,1,7,Neutros
4132,5132,MEX,20/01/2021,William Miller,1,1,8,Neutros
4133,5133,UK,03/07/2021,Adrienne Rowe,7,3,10,Promotores
4134,5134,UK,22/11/2021,Leslie Delgado,11,4,9,Promotores
4135,5135,UK,01/02/2021,Alexandra Johnson,2,1,10,Promotores
4136,5136,UK,18/09/2021,Aaron Giles,9,3,10,Promotores
4137,5137,MEX,22/10/2021,Catherine Nelson,10,4,8,Neutros
4138,5138,US,04/01/2021,Debra Long,1,1,5,Detratores
4139,5139,US,10/01/2021,Kimberly Allen,1,1,5,Detratores
4140,5140,UK,13/10/2021,Kenneth Conway,10,4,6,Detratores
4141,5141,UK,05/06/2021,David Weaver,6,2,10,Promotores
4142,5142,MEX,01/08/2021,Kenneth Galvan,8,3,6,Detratores
4143,5143,MEX,11/07/2021,Brandon Johnson,7,3,6,Detratores
4144,5144,UK,29/04/2021,Jackson Ali,4,2,10,Promotores
4145,5145,MEX,28/07/2021,Daniel Cox,7,3,8,Neutros
4146,5146,UK,06/09/2021,Jean Hernandez,9,3,9,Promotores
4147,5147,MEX,11/06/2021,Mario Miller,6,2,8,Neutros
4148,5148,UK,22/06/2021,Jacob Smith,6,2,8,Neutros
4149,5149,US,29/06/2021,Valerie Mitchell,6,2,9,Promotores
4150,5150,MEX,11/02/2021,Stephanie Flynn,2,1,1,Detratores
4151,5151,UK,13/07/2021,Noah White,7,3,5,Detratores
4152,5152,US,06/08/2021,Melissa Wilcox,8,3,8,Neutros
4153,5153,MEX,29/09/2021,Nicole Powell,9,3,9,Promotores
4154,5154,US,05/01/2021,Steven Scott,1,1,3,Detratores
4155,5155,US,21/02/2021,Kimberly Martin,2,1,7,Neutros
4156,5156,UK,08/05/2021,Allison Butler,5,2,7,Neutros
4157,5157,UK,11/12/2021,Dana Howard,12,4,3,Detratores
4158,5158,US,14/09/2021,Timothy Wright,9,3,3,Detratores
4159,5159,US,14/03/2021,Bryan Carter,3,1,10,Promotores
4160,5160,US,27/01/2021,Stephen Freeman,1,1,10,Promotores
4161,5161,UK,07/08/2021,Kayla Beltran,8,3,5,Detratores
4162,5162,UK,03/05/2021,Mr. Lucas Mcdonald,5,2,5,Detratores
4163,5163,MEX,25/11/2021,Alyssa Mccarty,11,4,9,Promotores
4164,5164,UK,28/01/2021,Amanda Sweeney,1,1,6,Detratores
4165,5165,MEX,04/06/2021,Valerie Gardner,6,2,4,Detratores
4166,5166,MEX,15/12/2021,Douglas Ryan,12,4,8,Neutros
4167,5167,MEX,04/05/2021,Mrs. Shannon Lamb,5,2,7,Neutros
4168,5168,US,03/11/2021,Brittany Harvey,11,4,7,Neutros
4169,5169,UK,05/12/2021,Jamie Simmons,12,4,9,Promotores
4170,5170,US,13/08/2021,Lisa Horton,8,3,10,Promotores
4171,5171,MEX,09/02/2021,Michael Marquez,2,1,8,Neutros
4172,5172,US,20/05/2021,Cassandra Stephenson,5,2,8,Neutros
4173,5173,UK,29/07/2021,Christopher Davis,7,3,7,Neutros
4174,5174,US,01/10/2021,Brittany Reese,10,4,5,Detratores
4175,5175,US,08/04/2021,Heidi Williams,4,2,10,Promotores
4176,5176,US,21/05/2021,Brett Potter,5,2,0,Detratores
4177,5177,UK,15/02/2021,Brittany Gentry,2,1,10,Promotores
4178,5178,US,08/04/2021,Joseph Crawford,4,2,10,Promotores
4179,5179,US,22/06/2021,Patrick Fuentes,6,2,2,Detratores
4180,5180,MEX,26/05/2021,Stephanie Simpson,5,2,10,Promotores
4181,5181,MEX,14/05/2021,Amanda Lopez,5,2,9,Promotores
4182,5182,MEX,16/09/2021,Benjamin Herman,9,3,6,Detratores
4183,5183,UK,23/04/2021,Rebecca Hudson,4,2,5,Detratores
4184,5184,US,21/02/2021,Tara Odonnell,2,1,10,Promotores
4185,5185,MEX,01/11/2021,Matthew Guzman,11,4,10,Promotores
4186,5186,UK,21/05/2021,Hannah Morris,5,2,5,Detratores
4187,5187,MEX,04/04/2021,Debbie Smith,4,2,10,Promotores
4188,5188,MEX,03/07/2021,Crystal Morales,7,3,9,Promotores
4189,5189,US,28/10/2021,Gilbert Gallegos,10,4,10,Promotores
4190,5190,US,24/02/2021,Angela Avila,2,1,10,Promotores
4191,5191,MEX,15/02/2021,Michael Moore,2,1,7,Neutros
4192,5192,MEX,12/03/2021,Colleen Hunter,3,1,0,Detratores
4193,5193,MEX,21/09/2021,Mr. Derek Marshall,9,3,8,Neutros
4194,5194,MEX,24/11/2021,Sarah Wilkerson,11,4,3,Detratores
4195,5195,UK,28/10/2021,Holly Montgomery,10,4,8,Neutros
4196,5196,UK,22/12/2021,Christian Mills,12,4,0,Detratores
4197,5197,UK,28/09/2021,Jason Solomon,9,3,7,Neutros
4198,5198,US,03/08/2021,John Hatfield PhD,8,3,8,Neutros
4199,5199,MEX,29/07/2021,Evan Rhodes,7,3,10,Promotores
4200,5200,UK,18/06/2021,James Dawson,6,2,10,Promotores
4201,5201,UK,12/08/2021,Shane Buchanan,8,3,8,Neutros
4202,5202,UK,18/03/2021,Christopher Miller,3,1,10,Promotores
4203,5203,UK,11/02/2021,Nicholas House,2,1,5,Detratores
4204,5204,UK,04/04/2021,Christopher Hunter,4,2,8,Neutros
4205,5205,MEX,21/03/2021,Nicole Clay,3,1,8,Neutros
4206,5206,MEX,06/04/2021,Brian Phillips,4,2,7,Neutros
4207,5207,UK,07/07/2021,Amanda Smith,7,3,9,Promotores
4208,5208,US,07/05/2021,Taylor Mccormick,5,2,7,Neutros
4209,5209,US,26/04/2021,Heather Jones,4,2,7,Neutros
4210,5210,MEX,22/09/2021,Loretta Kane,9,3,9,Promotores
4211,5211,US,03/05/2021,Steve Reed,5,2,10,Promotores
4212,5212,US,14/05/2021,Sarah Kent,5,2,0,Detratores
4213,5213,US,22/12/2021,Dominique King,12,4,7,Neutros
4214,5214,UK,07/03/2021,Daniel Schultz,3,1,9,Promotores
4215,5215,UK,03/08/2021,Brian Walker,8,3,1,Detratores
4216,5216,MEX,12/01/2021,Jessica Watson,1,1,9,Promotores
4217,5217,MEX,10/09/2021,Brandon Lee,9,3,0,Detratores
4218,5218,UK,22/01/2021,Alexis May,1,1,5,Detratores
4219,5219,US,08/02/2021,Jeffery Brown,2,1,3,Detratores
4220,5220,UK,17/12/2021,Joshua Ortiz,12,4,0,Detratores
4221,5221,MEX,28/08/2021,Christine Smith,8,3,5,Detratores
4222,5222,UK,19/02/2021,Erica Jimenez,2,1,10,Promotores
4223,5223,US,21/11/2021,Vernon Davis,11,4,10,Promotores
4224,5224,US,25/06/2021,Mary Franklin,6,2,7,Neutros
4225,5225,UK,04/11/2021,Eric Lucas,11,4,1,Detratores
4226,5226,UK,28/12/2021,Christopher Nielsen,12,4,10,Promotores
4227,5227,UK,09/08/2021,Susan Johnson,8,3,9,Promotores
4228,5228,US,30/09/2021,Rhonda Hernandez,9,3,9,Promotores
4229,5229,UK,18/08/2021,Crystal Potter,8,3,8,Neutros
4230,5230,UK,12/09/2021,James Kline,9,3,7,Neutros
4231,5231,UK,10/12/2021,Lisa Elliott,12,4,8,Neutros
4232,5232,MEX,15/10/2021,Toni Sosa,10,4,10,Promotores
4233,5233,US,17/03/2021,Yesenia Anderson,3,1,9,Promotores
4234,5234,UK,12/02/2021,Ashley Gonzales,2,1,6,Detratores
4235,5235,MEX,13/12/2021,Ashley Stevens,12,4,8,Neutros
4236,5236,MEX,18/02/2021,Jamie Olson,2,1,5,Detratores
4237,5237,MEX,16/11/2021,Thomas Farmer,11,4,9,Promotores
4238,5238,MEX,19/08/2021,Amy Fox,8,3,0,Detratores
4239,5239,US,03/07/2021,Amanda Hardy,7,3,9,Promotores
4240,5240,US,23/11/2021,Kerry James,11,4,0,Detratores
4241,5241,US,24/02/2021,Ronald Curtis,2,1,8,Neutros
4242,5242,MEX,25/11/2021,Charles Lozano,11,4,9,Promotores
4243,5243,MEX,15/09/2021,Jordan Cummings,9,3,10,Promotores
4244,5244,MEX,29/05/2021,Bridget Martinez,5,2,6,Detratores
4245,5245,US,30/05/2021,Kyle Owens,5,2,6,Detratores
4246,5246,US,17/05/2021,William Collins,5,2,5,Detratores
4247,5247,MEX,01/12/2021,Lori Martinez,12,4,5,Detratores
4248,5248,UK,01/12/2021,Brett Washington,12,4,10,Promotores
4249,5249,MEX,05/11/2021,Mikayla Chaney,11,4,4,Detratores
4250,5250,UK,20/11/2021,Pamela Short,11,4,8,Neutros
4251,5251,US,03/11/2021,Andrea Russell,11,4,10,Promotores
4252,5252,MEX,25/04/2021,Elizabeth Perez,4,2,10,Promotores
4253,5253,UK,30/06/2021,Benjamin Gomez III,6,2,0,Detratores
4254,5254,US,03/11/2021,Kerri Brooks,11,4,1,Detratores
4255,5255,UK,28/12/2021,Kevin Knight,12,4,8,Neutros
4256,5256,MEX,17/10/2021,Dylan Nelson,10,4,8,Neutros
4257,5257,US,20/10/2021,Ronnie Williams,10,4,9,Promotores
4258,5258,UK,21/09/2021,Zachary Gray,9,3,7,Neutros
4259,5259,UK,12/04/2021,Amber Smith,4,2,10,Promotores
4260,5260,UK,14/03/2021,Cassandra Parsons,3,1,10,Promotores
4261,5261,UK,09/08/2021,Julie Lewis,8,3,7,Neutros
4262,5262,UK,25/07/2021,Darrell Parker,7,3,10,Promotores
4263,5263,MEX,05/02/2021,Caitlin Coffey,2,1,3,Detratores
4264,5264,UK,04/08/2021,Melissa Burnett,8,3,6,Detratores
4265,5265,US,15/03/2021,Edward Turner,3,1,9,Promotores
4266,5266,UK,26/02/2021,James Ross,2,1,7,Neutros
4267,5267,MEX,23/12/2021,Alicia Murphy,12,4,10,Promotores
4268,5268,US,27/03/2021,Brian Francis,3,1,0,Detratores
4269,5269,US,18/10/2021,Michael Singh,10,4,8,Neutros
4270,5270,US,06/06/2021,Thomas Jones,6,2,0,Detratores
4271,5271,MEX,06/11/2021,Olivia James,11,4,9,Promotores
4272,5272,US,28/08/2021,Jeffrey Blevins,8,3,7,Neutros
4273,5273,US,09/09/2021,Lawrence Ward,9,3,10,Promotores
4274,5274,UK,04/05/2021,David Short,5,2,2,Detratores
4275,5275,US,26/05/2021,Adrian Frazier,5,2,0,Detratores
4276,5276,UK,22/02/2021,Nicholas Ramos,2,1,7,Neutros
4277,5277,US,16/09/2021,James Morton,9,3,10,Promotores
4278,5278,MEX,08/03/2021,Katrina Deleon,3,1,8,Neutros
4279,5279,US,28/02/2021,Nicholas Carter,2,1,10,Promotores
4280,5280,UK,30/10/2021,Timothy Franco,10,4,7,Neutros
4281,5281,MEX,20/05/2021,Vincent Nunez,5,2,8,Neutros
4282,5282,UK,03/04/2021,Cathy Holmes,4,2,9,Promotores
4283,5283,MEX,03/04/2021,Michael Bradley,4,2,4,Detratores
4284,5284,US,10/05/2021,Patricia Barron,5,2,5,Detratores
4285,5285,UK,11/10/2021,Emily Martin,10,4,5,Detratores
4286,5286,US,14/07/2021,Julie Jones,7,3,10,Promotores
4287,5287,MEX,26/12/2021,Shannon Webb,12,4,0,Detratores
4288,5288,UK,04/07/2021,Erica Pugh,7,3,9,Promotores
4289,5289,UK,01/01/2021,Derek Kelly,1,1,10,Promotores
4290,5290,MEX,25/04/2021,David Johnson,4,2,0,Detratores
4291,5291,UK,23/06/2021,Eric Baker,6,2,0,Detratores
4292,5292,UK,16/07/2021,Nancy Harrison,7,3,10,Promotores
4293,5293,US,18/07/2021,Michelle Davis,7,3,8,Neutros
4294,5294,UK,22/09/2021,Rebekah Tran,9,3,6,Detratores
4295,5295,UK,10/10/2021,Virginia West,10,4,9,Promotores
4296,5296,MEX,26/11/2021,Hunter Marks,11,4,8,Neutros
4297,5297,US,06/06/2021,Juan Banks,6,2,10,Promotores
4298,5298,US,13/12/2021,Jeffrey Davis,12,4,9,Promotores
4299,5299,UK,15/06/2021,Sara Jones,6,2,5,Detratores
4300,5300,US,16/12/2021,Mrs. Jordan Warren,12,4,0,Detratores
4301,5301,UK,20/06/2021,Douglas White,6,2,9,Promotores
4302,5302,MEX,06/05/2021,Courtney Robles,5,2,10,Promotores
4303,5303,UK,08/07/2021,Maria Jackson,7,3,0,Detratores
4304,5304,UK,21/04/2021,Ellen Figueroa,4,2,5,Detratores
4305,5305,MEX,02/10/2021,Diana Thompson,10,4,10,Promotores
4306,5306,MEX,29/10/2021,Brittney Williams,10,4,8,Neutros
4307,5307,MEX,25/03/2021,Shawn Ross,3,1,4,Detratores
4308,5308,UK,11/05/2021,Anita Lee,5,2,6,Detratores
4309,5309,UK,24/03/2021,Kevin Tate,3,1,5,Detratores
4310,5310,US,21/09/2021,Courtney Hall,9,3,6,Detratores
4311,5311,UK,01/08/2021,Lori Jones,8,3,8,Neutros
4312,5312,US,30/08/2021,Kelsey Williams,8,3,10,Promotores
4313,5313,US,15/10/2021,Ricky Torres,10,4,6,Detratores
4314,5314,UK,24/06/2021,Kyle Oconnell MD,6,2,10,Promotores
4315,5315,MEX,30/05/2021,Christopher Ford,5,2,0,Detratores
4316,5316,US,04/11/2021,Bonnie Santos,11,4,10,Promotores
4317,5317,MEX,04/04/2021,Charles Shaffer,4,2,7,Neutros
4318,5318,UK,16/08/2021,Brianna Ryan,8,3,10,Promotores
4319,5319,MEX,26/06/2021,Charles Smith,6,2,9,Promotores
4320,5320,MEX,04/07/2021,Brett Edwards,7,3,2,Detratores
4321,5321,US,29/07/2021,Juan Cunningham,7,3,10,Promotores
4322,5322,US,12/05/2021,Alejandra Long,5,2,9,Promotores
4323,5323,US,26/10/2021,Michelle Mejia,10,4,9,Promotores
4324,5324,UK,01/05/2021,Joshua Singh,5,2,9,Promotores
4325,5325,MEX,15/11/2021,Christine Morrison,11,4,10,Promotores
4326,5326,US,15/05/2021,Elizabeth Cook,5,2,8,Neutros
4327,5327,US,26/10/2021,Andrew Nguyen,10,4,10,Promotores
4328,5328,US,05/11/2021,Jesse Stout,11,4,5,Detratores
4329,5329,UK,23/06/2021,Amy Nguyen,6,2,7,Neutros
4330,5330,US,27/05/2021,Jeremy Lopez II,5,2,10,Promotores
4331,5331,US,07/04/2021,John Reed,4,2,8,Neutros
4332,5332,MEX,29/08/2021,Dennis Cannon,8,3,6,Detratores
4333,5333,US,18/09/2021,Kiara Johnson,9,3,3,Detratores
4334,5334,US,15/03/2021,Charlotte Shelton,3,1,0,Detratores
4335,5335,MEX,14/04/2021,Lisa Smith,4,2,9,Promotores
4336,5336,UK,25/12/2021,Joshua Peck,12,4,10,Promotores
4337,5337,UK,26/10/2021,Jennifer Rivera,10,4,8,Neutros
4338,5338,US,08/06/2021,Matthew Jensen,6,2,5,Detratores
4339,5339,MEX,07/01/2021,Michael Gilbert,1,1,4,Detratores
4340,5340,US,13/03/2021,Sheryl Gonzalez,3,1,10,Promotores
4341,5341,MEX,08/12/2021,Christopher Anderson,12,4,9,Promotores
4342,5342,US,15/01/2021,Stephanie Gonzalez,1,1,1,Detratores
4343,5343,MEX,27/07/2021,Danielle Campos,7,3,8,Neutros
4344,5344,MEX,17/07/2021,Samantha Burns,7,3,0,Detratores
4345,5345,US,07/11/2021,Angela Hooper,11,4,5,Detratores
4346,5346,US,20/11/2021,Cassandra Crane,11,4,7,Neutros
4347,5347,UK,16/07/2021,Frances Rodriguez,7,3,7,Neutros
4348,5348,UK,30/05/2021,Lori Lowe,5,2,6,Detratores
4349,5349,MEX,20/03/2021,Randy Lane,3,1,10,Promotores
4350,5350,MEX,21/06/2021,Joy Lee,6,2,8,Neutros
4351,5351,MEX,31/08/2021,David Gomez,8,3,10,Promotores
4352,5352,US,12/04/2021,Kelly Evans,4,2,0,Detratores
4353,5353,MEX,16/08/2021,Pamela Watkins,8,3,5,Detratores
4354,5354,UK,14/07/2021,Vanessa Harmon,7,3,10,Promotores
4355,5355,UK,08/07/2021,Troy Allen,7,3,10,Promotores
4356,5356,UK,04/06/2021,Patrick Rose,6,2,8,Neutros
4357,5357,UK,04/01/2021,Kyle Brown,1,1,8,Neutros
4358,5358,US,22/05/2021,Denise Turner,5,2,10,Promotores
4359,5359,UK,29/06/2021,Mrs. Natasha Johnson,6,2,8,Neutros
4360,5360,UK,10/12/2021,Leon Jones,12,4,10,Promotores
4361,5361,US,25/12/2021,Cheryl Decker,12,4,10,Promotores
4362,5362,UK,29/04/2021,Carrie Mcneil,4,2,1,Detratores
4363,5363,UK,18/05/2021,Stephanie Mcmahon,5,2,9,Promotores
4364,5364,US,07/01/2021,Derrick Williams,1,1,0,Detratores
4365,5365,MEX,19/08/2021,Kristin Farmer,8,3,8,Neutros
4366,5366,UK,15/04/2021,Lorraine Neal,4,2,9,Promotores
4367,5367,MEX,28/11/2021,Jason Wagner,11,4,8,Neutros
4368,5368,UK,16/04/2021,Cynthia Smith,4,2,2,Detratores
4369,5369,US,04/08/2021,Tracie Brady,8,3,8,Neutros
4370,5370,UK,20/10/2021,Eric Bell,10,4,8,Neutros
4371,5371,US,18/04/2021,Luke Smith,4,2,0,Detratores
4372,5372,UK,17/08/2021,Kelly Martinez,8,3,8,Neutros
4373,5373,US,01/11/2021,Scott Casey,11,4,10,Promotores
4374,5374,MEX,08/11/2021,Stephen Francis PhD,11,4,0,Detratores
4375,5375,MEX,27/07/2021,Diana Harris,7,3,8,Neutros
4376,5376,UK,30/01/2021,Thomas Nichols,1,1,8,Neutros
4377,5377,US,04/06/2021,Michelle Hutchinson,6,2,9,Promotores
4378,5378,UK,03/11/2021,Stephanie Torres,11,4,10,Promotores
4379,5379,US,26/10/2021,Jessica Wu,10,4,10,Promotores
4380,5380,US,25/06/2021,Michael Newton,6,2,1,Detratores
4381,5381,MEX,24/02/2021,Paula Garcia,2,1,1,Detratores
4382,5382,MEX,22/06/2021,Emily Vance,6,2,2,Detratores
4383,5383,MEX,24/12/2021,Justin Shannon,12,4,3,Detratores
4384,5384,UK,18/01/2021,Laura Walker,1,1,6,Detratores
4385,5385,US,09/12/2021,Gregg Jones,12,4,0,Detratores
4386,5386,US,26/08/2021,Joseph Edwards,8,3,10,Promotores
4387,5387,US,09/11/2021,Jordan Perez,11,4,9,Promotores
4388,5388,MEX,15/03/2021,Jacqueline Holland,3,1,8,Neutros
4389,5389,UK,07/08/2021,Judith Casey,8,3,5,Detratores
4390,5390,US,01/04/2021,William Gutierrez,4,2,8,Neutros
4391,5391,US,08/05/2021,Paul Dominguez,5,2,10,Promotores
4392,5392,UK,07/11/2021,Amanda Black,11,4,10,Promotores
4393,5393,US,25/12/2021,Angela Cain,12,4,1,Detratores
4394,5394,MEX,13/07/2021,Stephanie White,7,3,9,Promotores
4395,5395,US,11/01/2021,Heather Shah,1,1,10,Promotores
4396,5396,MEX,25/06/2021,Leslie Valenzuela,6,2,6,Detratores
4397,5397,MEX,10/03/2021,Jeffrey Rice,3,1,6,Detratores
4398,5398,UK,05/01/2021,Lauren Harris,1,1,2,Detratores
4399,5399,US,11/05/2021,Robert Espinoza,5,2,0,Detratores
4400,5400,US,21/03/2021,Anthony Fernandez,3,1,10,Promotores
4401,5401,UK,17/06/2021,Jeffrey Yoder,6,2,8,Neutros
4402,5402,UK,12/12/2021,Jerry Franco,12,4,1,Detratores
4403,5403,US,10/09/2021,Scott Williams,9,3,10,Promotores
4404,5404,US,27/02/2021,Derek Compton,2,1,7,Neutros
4405,5405,UK,05/07/2021,Angela Murray,7,3,9,Promotores
4406,5406,UK,24/05/2021,Jennifer Wood,5,2,6,Detratores
4407,5407,US,02/05/2021,Ian Gilbert,5,2,9,Promotores
4408,5408,US,07/05/2021,Daniel Brooks,5,2,2,Detratores
4409,5409,US,15/08/2021,Lynn Hardy,8,3,8,Neutros
4410,5410,US,28/11/2021,Melissa Kennedy,11,4,8,Neutros
4411,5411,UK,12/02/2021,Claire Watson,2,1,9,Promotores
4412,5412,US,26/02/2021,Alicia Banks,2,1,0,Detratores
4413,5413,UK,13/01/2021,Bruce Smith,1,1,1,Detratores
4414,5414,UK,06/07/2021,Angela Smith,7,3,9,Promotores
4415,5415,UK,09/11/2021,Heather Coleman,11,4,0,Detratores
4416,5416,US,22/06/2021,Desiree Jenkins,6,2,0,Detratores
4417,5417,UK,11/07/2021,Brenda Knight,7,3,10,Promotores
4418,5418,UK,12/04/2021,Teresa Rush,4,2,5,Detratores
4419,5419,UK,20/02/2021,Jason Jackson,2,1,8,Neutros
4420,5420,UK,15/08/2021,Derek Ali,8,3,2,Detratores
4421,5421,US,17/03/2021,Ellen Sherman,3,1,10,Promotores
4422,5422,US,30/05/2021,Rodney Powell,5,2,0,Detratores
4423,5423,US,02/10/2021,Maria Hardy,10,4,10,Promotores
4424,5424,US,31/03/2021,Oscar Richardson,3,1,0,Detratores
4425,5425,US,12/02/2021,Timothy Rodgers,2,1,0,Detratores
4426,5426,US,22/11/2021,Mike Brown,11,4,6,Detratores
4427,5427,UK,01/04/2021,Cody Fuller,4,2,6,Detratores
4428,5428,MEX,24/09/2021,Samuel Johnson,9,3,7,Neutros
4429,5429,US,14/02/2021,Alexis Smith,2,1,10,Promotores
4430,5430,UK,18/01/2021,Kelly Hall,1,1,5,Detratores
4431,5431,US,15/02/2021,John Lewis,2,1,10,Promotores
4432,5432,US,21/03/2021,Barry Stewart,3,1,9,Promotores
4433,5433,MEX,17/12/2021,Mrs. Katherine Ramirez DDS,12,4,10,Promotores
4434,5434,US,04/07/2021,Kevin Green,7,3,10,Promotores
4435,5435,MEX,25/02/2021,Calvin Mclaughlin,2,1,8,Neutros
4436,5436,US,22/12/2021,Adam Carlson,12,4,7,Neutros
4437,5437,US,30/11/2021,Angelica Fuller,11,4,7,Neutros
4438,5438,US,15/09/2021,Mary Olson,9,3,10,Promotores
4439,5439,US,17/10/2021,Felicia Holt,10,4,10,Promotores
4440,5440,MEX,19/11/2021,Jessica Mcconnell,11,4,10,Promotores
4441,5441,UK,02/05/2021,Elizabeth Valentine,5,2,8,Neutros
4442,5442,US,31/10/2021,James Yoder,10,4,10,Promotores
4443,5443,US,03/11/2021,Nicole Bowman,11,4,8,Neutros
4444,5444,US,29/12/2021,David James,12,4,5,Detratores
4445,5445,MEX,06/07/2021,Mark Smith,7,3,10,Promotores
4446,5446,UK,08/11/2021,Elizabeth Arnold,11,4,10,Promotores
4447,5447,MEX,15/10/2021,Samuel Morgan,10,4,9,Promotores
4448,5448,MEX,25/01/2021,James Thomas,1,1,10,Promotores
4449,5449,UK,27/05/2021,Kyle Pena,5,2,10,Promotores
4450,5450,MEX,11/01/2021,Timothy Coffey,1,1,6,Detratores
4451,5451,MEX,24/12/2021,Frank Malone,12,4,0,Detratores
4452,5452,UK,28/05/2021,Margaret Monroe,5,2,9,Promotores
4453,5453,US,25/08/2021,Kimberly Cruz,8,3,1,Detratores
4454,5454,MEX,09/01/2021,Rebecca Smith,1,1,10,Promotores
4455,5455,US,07/12/2021,Teresa Hancock,12,4,10,Promotores
4456,5456,UK,13/07/2021,Amanda Bowman,7,3,5,Detratores
4457,5457,UK,13/01/2021,Austin Richardson,1,1,9,Promotores
4458,5458,US,01/07/2021,Mr. Patrick Randolph,7,3,5,Detratores
4459,5459,MEX,19/12/2021,Lori Hinton,12,4,8,Neutros
4460,5460,US,12/04/2021,Laura Taylor,4,2,0,Detratores
4461,5461,US,21/05/2021,Bryan Marshall,5,2,2,Detratores
4462,5462,MEX,10/05/2021,Kristina Moore,5,2,9,Promotores
4463,5463,UK,07/03/2021,Sara Ballard,3,1,8,Neutros
4464,5464,US,09/02/2021,Christine Taylor,2,1,0,Detratores
4465,5465,US,18/10/2021,Danielle Brown,10,4,0,Detratores
4466,5466,UK,27/11/2021,Blake Jackson,11,4,1,Detratores
4467,5467,MEX,09/07/2021,Michael Klein,7,3,0,Detratores
4468,5468,MEX,10/06/2021,Patrick Olson,6,2,8,Neutros
4469,5469,UK,21/04/2021,Julie Curtis,4,2,4,Detratores
4470,5470,US,10/06/2021,Susan Gardner,6,2,7,Neutros
4471,5471,UK,04/06/2021,Shannon Gill,6,2,1,Detratores
4472,5472,UK,27/01/2021,Mallory Johnson,1,1,6,Detratores
